pedido_id,fecha,zona,tipo_servicio,distancia_km,peso_kg,tiempo_entrega_min,costo_envio,calificacion_cliente
46011,2026-06-12,Industrial,Estándar,6.66,1.42,41.2,6649.0,4.0
46012,2026-06-19,Comercial,Estándar,5.07,3.18,42.6,6602.0,3.0
46013,2026-06-12,Periferia,Express,5.53,3.95,40.7,11159.0,4.0
46014,2026-06-22,Comercial,Express,7.88,3.33,52.5,12642.0,3.0
46015,2026-06-28,Periferia,Estándar,4.76,4.3,40.3,7081.0,4.0
46016,2026-06-02,Industrial,Estándar,4.16,0.74,28.8,5729.0,5.0
46017,2026-06-24,Industrial,Estándar,13.69,2.17,50.2,12102.0,2.0
46018,2026-06-08,Centro,Express,4.08,4.6,40.5,10203.0,2.0
46019,2026-06-28,Comercial,Express,4.3,4.79,51.0,10703.0,3.0
46020,2026-06-13,Comercial,Estándar,6.42,2.52,54.6,7660.0,
46021,2026-06-01,Industrial,Estándar,2.46,5.27,18.5,6816.0,5.0
46022,2026-06-03,Periferia,Estándar,5.86,1.15,40.0,6692.0,4.0
46023,2026-06-30,Periferia,Estándar,9.9,1.13,78.2,9376.0,1.0
46024,2026-06-02,Periferia,Estándar,6.63,3.23,59.0,7349.0,3.0
46025,2026-06-23,Centro,Estándar,5.65,1.45,47.1,5801.0,4.0
46026,2026-06-23,Centro,Estándar,3.86,6.11,44.0,7934.0,3.0
46027,2026-06-20,Centro,Express,2.64,2.22,33.3,7599.0,5.0
46028,2026-06-28,Residencial,Estándar,2.88,2.07,290.4,4380.0,1.0
46029,2026-06-28,Industrial,Estándar,3.35,5.91,25.3,6969.0,4.0
46030,2026-06-08,Periferia,Estándar,6.16,6.73,38.6,9093.0,5.0
46031,2026-06-03,Industrial,Express,7.7,5.11,40.1,13114.0,5.0
46032,2026-06-30,Centro,Estándar,3.29,0.95,41.3,5244.0,4.0
46033,2026-06-25,Centro,Estándar,16.01,2.02,54.0,13472.0,4.0
46034,2026-06-21,Centro,Express,6.35,3.05,45.8,10946.0,3.0
46035,2026-06-30,Comercial,Express,5.88,0.34,39.0,10627.0,5.0
46036,2026-06-29,Residencial,Estándar,8.14,3.47,71.5,9162.0,2.0
46037,2026-06-15,Centro,Express,2.42,0.65,33.8,6979.0,3.0
46038,2026-06-30,Periferia,Estándar,5.82,1.18,47.7,6510.0,2.0
46039,2026-06-02,Centro,Estándar,4.02,1.17,36.9,5304.0,4.0
46040,2026-06-25,Residencial,Express,3.76,0.9,46.1,8847.0,2.0
46041,2026-06-17,Centro,Estándar,9.18,3.57,42.2,9290.0,3.0
46042,2026-06-27,Periferia,Express,5.18,0.85,26.1,10069.0,5.0
46043,2026-06-24,Industrial,Estándar,2.95,0.64,18.4,4920.0,5.0
46044,2026-06-06,Periferia,Estándar,4.65,2.93,33.5,5959.0,4.0
46045,2026-06-28,Centro,Express,8.89,2.46,48.3,13389.0,3.0
46046,2026-06-01,Industrial,Estándar,5.37,5.38,38.8,7460.0,3.0
46047,2026-06-30,Residencial,Estándar,4.97,3.58,53.2,6749.0,4.0
46048,2026-06-04,Centro,Express,5.02,1.84,44.5,10496.0,3.0
46049,2026-06-19,Comercial,Estándar,39.57,2.69,161.6,30647.0,1.0
46050,2026-06-07,Comercial,Estándar,5.87,1.53,52.9,6462.0,2.0
46051,2026-06-23,Centro,Estándar,5.92,1.4,59.0,6393.0,3.0
46052,2026-06-22,Residencial,Express,10.46,0.99,77.0,13409.0,1.0
46053,2026-06-14,Periferia,Express,4.63,3.15,32.3,10001.0,5.0
46054,2026-06-26,Periferia,Express,6.7,1.0,57.0,11867.0,3.0
46055,2026-06-14,Industrial,Express,5.46,1.04,35.3,10148.0,2.0
46056,2026-06-10,Comercial,Express,5.42,1.5,34.8,9221.0,3.0
46057,2026-06-28,Periferia,Estándar,3.25,3.89,35.3,5923.0,4.0
46058,2026-06-24,Periferia,Estándar,4.33,4.46,35.4,6447.0,4.0
46059,2026-06-07,Industrial,Express,2.84,2.47,19.5,8965.0,4.0
46060,2026-06-16,Comercial,Estándar,3.83,3.18,53.4,5770.0,3.0
46061,2026-06-04,Industrial,Estándar,2.66,1.23,27.3,4945.0,4.0
46062,2026-06-07,Centro,Estándar,1.97,15.61,29.4,9318.0,4.0
46063,2026-06-15,Industrial,Estándar,3.14,0.5,30.8,4152.0,4.0
46064,2026-06-17,Centro,Estándar,8.55,0.96,52.1,8038.0,4.0
46065,2026-06-03,Periferia,Estándar,6.25,1.06,43.9,6485.0,4.0
46066,2026-06-16,Comercial,Estándar,6.03,1.68,44.7,7372.0,4.0
46067,2026-06-02,Centro,Estándar,4.69,1.4,46.0,5317.0,3.0
46068,2026-06-07,Periferia,Estándar,5.52,8.75,37.5,9012.0,3.0
46069,2026-06-25,Industrial,Express,21.07,2.74,71.5,21375.0,1.0
46070,2026-06-16,Comercial,Express,7.13,3.49,30.6,11527.0,5.0
46071,2026-06-21,Comercial,Estándar,6.61,1.57,206.0,6659.0,1.0
46072,2026-06-09,Periferia,Estándar,3.68,2.91,31.8,5469.0,5.0
46073,2026-06-12,Periferia,Express,3.65,8.28,27.2,12498.0,5.0
46074,2026-06-29,Comercial,Estándar,7.61,5.03,51.1,9410.0,4.0
46075,2026-06-24,Comercial,Estándar,3.61,1.8,45.8,5892.0,3.0
46076,2026-06-01,Periferia,Estándar,4.52,1.07,33.1,6988.0,5.0
46077,2026-06-14,Centro,Estándar,4.79,2.69,51.1,5797.0,2.0
46078,2026-06-11,Periferia,Estándar,4.46,2.84,31.1,6705.0,3.0
46079,2026-06-18,Residencial,Estándar,1.07,2.89,43.3,4216.0,4.0
46080,2026-06-22,Industrial,Express,2.57,11.42,22.0,11761.0,5.0
46081,2026-06-05,Comercial,Estándar,9.71,3.03,176.0,9866.0,1.0
46082,2026-06-15,Centro,Estándar,3.98,1.45,39.9,6102.0,4.0
46083,2026-06-27,Industrial,Estándar,8.28,3.72,42.7,8846.0,4.0
46084,2026-06-07,Industrial,Express,9.97,3.29,38.0,13381.0,4.0
46085,2026-06-25,Periferia,Express,2.07,6.35,18.8,10294.0,5.0
46086,2026-06-14,Industrial,Express,3.84,2.7,16.7,8575.0,5.0
46087,2026-06-20,Comercial,Estándar,3.21,3.14,41.3,5584.0,5.0
46088,2026-06-08,Residencial,Express,3.5,3.99,39.2,10080.0,3.0
46089,2026-06-04,Centro,Estándar,3.92,2.43,42.9,6412.0,3.0
46090,2026-06-03,Periferia,Estándar,2.72,6.66,32.7,6652.0,4.0
46091,2026-06-12,Periferia,Estándar,3.96,0.91,40.4,5891.0,4.0
46092,2026-06-18,Periferia,Estándar,8.27,3.41,65.2,8633.0,2.0
46093,2026-06-24,Periferia,Estándar,2.75,4.8,25.4,6002.0,5.0
46094,2026-06-15,Comercial,Estándar,3.14,3.46,24.2,5330.0,4.0
46095,2026-06-11,Residencial,Express,6.65,1.66,60.3,12489.0,3.0
46096,2026-06-24,Industrial,Estándar,6.7,2.32,37.3,7945.0,3.0
46097,2026-06-11,Residencial,Estándar,4.13,10.12,48.8,8835.0,3.0
46098,2026-06-12,Industrial,Express,3.52,4.07,24.4,9187.0,5.0
46099,2026-06-19,Comercial,Estándar,1.52,2.12,31.2,4044.0,5.0
46100,2026-06-17,Centro,Express,4.76,3.1,39.7,10855.0,3.0
46101,2026-06-29,Centro,Estándar,3.41,5.13,45.4,5935.0,3.0
46102,2026-06-06,Centro,Express,1.88,3.98,35.5,8577.0,5.0
46103,2026-06-21,Residencial,Estándar,6.99,2.31,66.4,8845.0,1.0
46104,2026-06-08,Centro,Express,3.21,2.5,36.8,7502.0,4.0
46105,2026-06-15,Industrial,Express,3.45,5.33,19.9,9817.0,5.0
46106,2026-06-22,Industrial,Estándar,7.74,13.32,36.4,11641.0,4.0
46107,2026-06-20,Comercial,Estándar,2.25,0.92,38.2,3941.0,4.0
46108,2026-06-26,Periferia,Estándar,3.21,2.97,20.9,5512.0,5.0
46109,2026-06-10,Periferia,Estándar,9.07,4.17,68.0,8653.0,2.0
46110,2026-06-28,Periferia,Express,2.31,10.28,11.0,11390.0,5.0
46111,2026-06-15,Centro,Estándar,8.51,8.9,54.5,11018.0,4.0
46112,2026-06-12,Centro,Estándar,6.95,2.82,54.9,8382.0,
46113,2026-06-11,Centro,Estándar,3.38,2.55,48.2,5883.0,3.0
46114,2026-06-18,Centro,Estándar,9.33,5.38,59.6,10753.0,3.0
46115,2026-06-24,Comercial,Estándar,9.49,3.66,68.1,11076.0,2.0
46116,2026-06-05,Industrial,Estándar,2.16,4.29,12.1,5016.0,5.0
46117,2026-06-12,Industrial,Estándar,2.55,1.38,21.2,4068.0,4.0
46118,2026-06-24,Industrial,Express,8.36,1.3,31.9,11807.0,4.0
46119,2026-06-05,Periferia,Estándar,5.34,0.58,35.5,5559.0,3.0
46120,2026-06-22,Comercial,Express,0.95,4.0,37.7,7371.0,5.0
46121,2026-06-29,Centro,Express,5.05,5.98,48.2,11671.0,3.0
46122,2026-06-10,Comercial,Estándar,6.76,1.03,63.2,7279.0,3.0
46123,2026-06-14,Industrial,Estándar,11.84,5.01,60.2,13025.0,3.0
46124,2026-06-16,Comercial,Estándar,2.71,3.32,43.1,5376.0,3.0
46125,2026-06-05,Centro,Estándar,9.01,2.82,43.3,8594.0,4.0
46126,2026-06-11,Comercial,Estándar,9.06,2.26,61.5,8992.0,2.0
46127,2026-06-19,Centro,Express,7.54,1.13,42.7,11807.0,5.0
46128,2026-06-26,Industrial,Estándar,6.09,0.49,33.2,6982.0,4.0
46129,2026-06-08,Centro,Estándar,7.23,3.8,46.2,8484.0,4.0
46130,2026-06-19,Centro,Estándar,7.85,5.23,37.8,9262.0,4.0
46131,2026-06-20,Centro,Express,7.12,5.42,47.8,13286.0,3.0
46132,2026-06-22,Periferia,Estándar,11.43,0.63,78.6,10862.0,2.0
46133,2026-06-18,Centro,Estándar,6.09,12.53,45.8,11186.0,4.0
46134,2026-06-30,Centro,Express,2.91,4.07,43.5,8389.0,3.0
46135,2026-06-23,Residencial,Estándar,1.73,7.56,40.0,5837.0,4.0
46136,2026-06-21,Centro,Estándar,3.21,1.06,42.6,3893.0,4.0
46137,2026-06-12,Centro,Estándar,6.46,7.36,42.2,9087.0,4.0
46138,2026-06-26,Centro,Estándar,4.22,3.26,40.8,5909.0,3.0
46139,2026-06-13,Periferia,Estándar,2.51,2.1,26.2,4801.0,4.0
46140,2026-06-21,Centro,Estándar,3.75,1.84,38.6,6178.0,4.0
46141,2026-06-21,Comercial,Estándar,3.77,1.75,45.0,5910.0,3.0
46142,2026-06-29,Residencial,Express,10.4,1.55,78.1,13572.0,2.0
46143,2026-06-29,Periferia,Estándar,4.34,2.0,34.2,5002.0,4.0
46144,2026-06-18,Industrial,Estándar,7.31,2.14,36.4,8424.0,3.0
46145,2026-06-27,Residencial,Estándar,2.0,2.22,170.2,3925.0,1.0
46146,2026-06-29,Residencial,Express,6.44,2.25,49.6,11703.0,2.0
46147,2026-06-15,Periferia,Express,3.71,0.89,32.8,8892.0,3.0
46148,2026-06-15,Comercial,Estándar,4.39,2.12,47.7,6006.0,3.0
46149,2026-06-12,Centro,Estándar,6.5,4.01,54.7,7934.0,3.0
46150,2026-06-26,Centro,Express,6.28,3.48,39.8,10497.0,4.0
46151,2026-06-09,Centro,Estándar,3.02,2.07,39.6,5644.0,3.0
46152,2026-06-19,Periferia,Estándar,3.69,1.64,40.8,5288.0,4.0
46153,2026-06-12,Periferia,Estándar,6.94,2.62,54.0,8371.0,3.0
46154,2026-06-23,Centro,Express,7.69,2.98,38.5,11712.0,3.0
46155,2026-06-05,Comercial,Express,9.67,1.4,50.3,12975.0,2.0
46156,2026-06-26,Industrial,Express,3.14,5.2,23.0,9089.0,5.0
46157,2026-06-26,Periferia,Estándar,5.47,1.14,46.2,5706.0,
46158,2026-06-21,Periferia,Estándar,7.25,3.46,57.6,8542.0,3.0
46159,2026-06-20,Centro,Estándar,5.81,2.55,52.0,7136.0,3.0
46160,2026-06-10,Residencial,Estándar,6.21,11.01,51.2,9951.0,3.0
46161,2026-06-22,Periferia,Estándar,7.16,3.27,59.5,8261.0,2.0
46162,2026-06-07,Centro,Express,5.25,1.96,40.2,10400.0,3.0
46163,2026-06-23,Periferia,Estándar,4.75,2.07,34.5,6893.0,4.0
46164,2026-06-11,Periferia,Express,7.8,1.43,52.8,12012.0,3.0
46165,2026-06-28,Periferia,Estándar,20.29,1.95,135.3,16555.0,1.0
46166,2026-06-08,Comercial,Express,2.22,1.86,39.8,7915.0,3.0
46167,2026-06-21,Periferia,Estándar,4.22,0.62,35.8,4702.0,4.0
46168,2026-06-07,Residencial,Estándar,8.79,2.0,71.3,9266.0,2.0
46169,2026-06-16,Residencial,Estándar,5.31,12.53,60.7,10148.0,2.0
46170,2026-06-28,Residencial,Estándar,1.79,3.94,50.2,5252.0,3.0
46171,2026-06-16,Centro,Express,9.29,2.2,43.3,12534.0,3.0
46172,2026-06-14,Residencial,Estándar,3.8,1.45,45.1,5320.0,2.0
46173,2026-06-15,Periferia,Estándar,4.76,1.85,49.6,4410.0,4.0
46174,2026-06-20,Industrial,Estándar,5.03,1.03,31.8,6454.0,4.0
46175,2026-06-09,Comercial,Estándar,5.0,1.56,48.7,6359.0,3.0
46176,2026-06-16,Centro,Express,3.43,8.85,41.3,10990.0,4.0
46177,2026-06-16,Centro,Express,6.88,1.71,48.0,12140.0,4.0
46178,2026-06-05,Comercial,Estándar,6.63,2.33,50.1,7557.0,4.0
46179,2026-06-03,Periferia,Express,6.08,10.07,44.0,13578.0,4.0
46180,2026-06-21,Industrial,Estándar,5.63,2.97,32.9,7347.0,4.0
46181,2026-06-25,Centro,Estándar,4.02,2.23,38.7,5891.0,5.0
46182,2026-06-13,Residencial,Estándar,3.88,3.39,37.9,6569.0,4.0
46183,2026-06-29,Periferia,Express,1.43,2.52,7.2,8054.0,5.0
46184,2026-06-27,Comercial,Estándar,3.29,1.35,45.7,4441.0,4.0
46185,2026-06-08,Industrial,Express,1.11,4.56,10.6,8174.0,5.0
46186,2026-06-17,Residencial,Estándar,2.47,1.66,53.0,4418.0,4.0
46187,2026-06-05,Industrial,Estándar,2.63,1.33,21.1,4604.0,5.0
46188,2026-06-06,Periferia,Express,3.6,4.38,28.9,9513.0,5.0
46189,2026-06-29,Industrial,Estándar,5.3,2.5,32.0,7325.0,4.0
46190,2026-06-26,Residencial,Estándar,14.26,4.9,91.8,14984.0,1.0
46191,2026-06-29,Comercial,Express,3.09,0.68,18.9,8194.0,5.0
46192,2026-06-27,Periferia,Estándar,2.64,2.72,28.4,4328.0,5.0
46193,2026-06-02,Comercial,Estándar,4.7,1.61,53.8,5811.0,2.0
46194,2026-06-30,Industrial,Estándar,9.97,2.72,38.3,9622.0,5.0
46195,2026-06-22,Residencial,Estándar,5.58,2.34,50.5,6691.0,3.0
46196,2026-06-14,Periferia,Express,2.22,4.5,24.0,9799.0,5.0
46197,2026-06-25,Centro,Estándar,6.49,4.14,34.8,8297.0,4.0
46198,2026-06-30,Centro,Estándar,4.13,1.49,45.0,4935.0,3.0
46199,2026-06-04,Comercial,Express,4.41,1.44,44.2,9224.0,4.0
46200,2026-06-03,Industrial,Estándar,6.09,0.5,40.5,6321.0,3.0
46201,2026-06-09,Comercial,Estándar,10.69,3.12,53.8,10082.0,4.0
46202,2026-06-18,Industrial,Estándar,8.43,1.56,47.2,8397.0,2.0
46203,2026-06-12,Periferia,Estándar,4.55,4.48,40.1,6470.0,3.0
46204,2026-06-09,Centro,Estándar,3.07,5.82,46.4,5588.0,4.0
46205,2026-06-27,Comercial,Estándar,4.4,4.78,46.9,7775.0,4.0
46206,2026-06-26,Centro,Estándar,1.95,3.06,43.9,4658.0,3.0
46207,2026-06-27,Residencial,Estándar,1.78,1.16,47.8,3667.0,2.0
46208,2026-06-27,Centro,Express,7.47,1.16,25.2,11574.0,4.0
46209,2026-06-18,Centro,Estándar,2.84,5.05,46.1,5787.0,4.0
46210,2026-06-30,Periferia,Express,8.09,4.42,40.1,12234.0,5.0
46211,2026-06-13,Periferia,Estándar,15.37,4.05,100.0,13940.0,1.0
46212,2026-06-27,Residencial,Estándar,4.91,1.42,50.5,5792.0,4.0
46213,2026-06-14,Periferia,Estándar,4.84,4.06,33.2,7205.0,4.0
46214,2026-06-10,Centro,Express,4.03,3.63,32.9,10281.0,5.0
46215,2026-06-03,Residencial,Estándar,5.42,2.75,59.9,7170.0,2.0
46216,2026-06-29,Comercial,Estándar,4.57,3.1,39.8,7766.0,4.0
46217,2026-06-07,Residencial,Estándar,5.33,0.97,55.2,6230.0,2.0
46218,2026-06-18,Periferia,Estándar,2.05,5.15,24.3,4381.0,4.0
46219,2026-06-16,Centro,Express,6.55,1.11,32.4,10791.0,5.0
46220,2026-06-17,Periferia,Estándar,3.21,4.24,31.0,5837.0,5.0
46221,2026-06-25,Centro,Estándar,4.91,3.49,45.0,7268.0,3.0
46222,2026-06-06,Centro,Estándar,5.49,2.25,49.1,7250.0,5.0
46223,2026-06-25,Residencial,Express,2.18,2.38,36.6,7015.0,5.0
46224,2026-06-12,Residencial,Estándar,8.36,2.56,63.2,8541.0,2.0
46225,2026-06-19,Residencial,Estándar,1.71,0.79,29.9,3862.0,5.0
46226,2026-06-03,Periferia,Estándar,2.54,1.27,31.3,4713.0,4.0
46227,2026-06-26,Centro,Express,5.54,1.37,40.0,9800.0,3.0
46228,2026-06-28,Centro,Estándar,9.36,1.71,52.8,9178.0,2.0
46229,2026-06-03,Periferia,Estándar,4.24,0.58,58.4,5332.0,2.0
46230,2026-06-18,Industrial,Express,6.06,5.84,26.2,12307.0,5.0
46231,2026-06-29,Comercial,Estándar,3.0,1.32,31.5,5114.0,5.0
46232,2026-06-11,Periferia,Estándar,1.3,1.21,13.2,4127.0,5.0
46233,2026-06-06,Comercial,Express,2.51,0.48,36.5,7791.0,3.0
46234,2026-06-19,Residencial,Estándar,1.86,1.66,38.8,3949.0,4.0
46235,2026-06-05,Residencial,Estándar,3.46,0.55,49.3,5134.0,2.0
46236,2026-06-13,Periferia,Estándar,9.53,6.38,67.1,10274.0,2.0
46237,2026-06-27,Residencial,Express,6.83,3.61,51.7,12109.0,3.0
46238,2026-06-05,Residencial,Estándar,4.81,2.99,39.8,7489.0,4.0
46239,2026-06-26,Periferia,Express,3.52,3.34,17.8,9938.0,5.0
46240,2026-06-03,Periferia,Estándar,3.51,3.72,26.9,7164.0,5.0
46241,2026-06-19,Centro,Estándar,7.74,1.19,48.6,9308.0,3.0
46242,2026-06-17,Residencial,Estándar,4.71,0.84,46.8,6315.0,4.0
46243,2026-06-22,Centro,Express,3.65,1.07,46.5,9024.0,4.0
46244,2026-06-03,Periferia,Estándar,9.25,4.03,70.6,9459.0,2.0
46245,2026-06-15,Comercial,Express,11.9,0.83,53.4,14195.0,3.0
46246,2026-06-17,Comercial,Estándar,3.29,1.02,52.2,5054.0,3.0
46247,2026-06-13,Industrial,Express,6.24,3.74,26.2,11661.0,5.0
46248,2026-06-14,Industrial,Express,4.84,0.98,34.7,9582.0,4.0
46249,2026-06-30,Industrial,Estándar,7.29,2.77,41.2,8866.0,4.0
46250,2026-06-29,Centro,Estándar,7.76,0.86,40.2,7609.0,4.0
46251,2026-06-26,Residencial,Estándar,4.55,1.72,41.5,4958.0,4.0
46252,2026-06-16,Periferia,Express,5.54,3.11,54.0,10829.0,2.0
46253,2026-06-25,Centro,Estándar,1.35,4.82,31.8,5354.0,4.0
46254,2026-06-11,Periferia,Estándar,9.41,3.61,65.5,10859.0,2.0
46255,2026-06-17,Comercial,Express,6.38,1.4,47.9,9967.0,5.0
46256,2026-06-05,Comercial,Estándar,5.13,1.9,139.5,6673.0,1.0
46257,2026-06-21,Industrial,Express,2.93,0.74,15.7,8732.0,5.0
46258,2026-06-15,Periferia,Estándar,8.15,3.21,76.9,9613.0,1.0
46259,2026-06-18,Industrial,Express,5.9,1.59,26.2,10122.0,5.0
46260,2026-06-16,Periferia,Estándar,2.13,2.3,30.1,4116.0,5.0
46261,2026-06-14,Residencial,Estándar,5.53,3.05,55.4,7541.0,3.0
46262,2026-06-14,Residencial,Estándar,9.02,1.97,55.4,9210.0,4.0
46263,2026-06-13,Centro,Estándar,5.4,4.33,37.5,6800.0,5.0
46264,2026-06-01,Periferia,Estándar,4.37,8.44,37.4,7638.0,4.0
46265,2026-06-06,Industrial,Estándar,6.22,3.67,35.5,7404.0,5.0
46266,2026-06-23,Industrial,Express,5.27,2.52,22.3,9884.0,5.0
46267,2026-06-11,Periferia,Express,1.78,1.85,18.1,6550.0,5.0
46268,2026-06-11,Periferia,Express,4.02,2.17,34.7,8878.0,5.0
46269,2026-06-25,Periferia,Estándar,2.16,8.63,36.1,5476.0,3.0
46270,2026-06-16,Periferia,Estándar,17.09,1.39,110.3,14864.0,1.0
46271,2026-06-24,Periferia,Estándar,7.93,2.58,60.4,8780.0,2.0
46272,2026-06-26,Industrial,Estándar,2.82,1.43,22.0,4349.0,5.0
46273,2026-06-03,Periferia,Express,2.73,1.81,5.0,7909.0,5.0
46274,2026-06-25,Residencial,Estándar,10.82,3.71,84.1,11144.0,1.0
46275,2026-06-17,Periferia,Express,2.1,8.21,16.0,9100.0,5.0
46276,2026-06-29,Centro,Express,2.03,5.07,37.2,9269.0,3.0
46277,2026-06-22,Periferia,Estándar,1.61,2.0,19.7,4018.0,5.0
46278,2026-06-29,Industrial,Estándar,4.11,5.63,25.2,6648.0,4.0
46279,2026-06-14,Periferia,Express,5.55,3.64,42.6,9876.0,3.0
46280,2026-06-26,Periferia,Express,3.81,1.95,30.0,7935.0,5.0
46281,2026-06-02,Periferia,Estándar,1.63,7.05,15.0,5772.0,5.0
46282,2026-06-26,Periferia,Estándar,2.86,3.32,22.9,6078.0,5.0
46283,2026-06-25,Residencial,Estándar,7.38,3.89,56.8,8174.0,2.0
46284,2026-06-09,Centro,Estándar,5.94,1.94,47.5,7698.0,4.0
46285,2026-06-08,Periferia,Estándar,3.96,2.8,25.7,5552.0,5.0
46286,2026-06-29,Periferia,Express,6.72,5.61,45.7,12590.0,3.0
46287,2026-06-11,Centro,Estándar,4.7,3.47,44.7,6390.0,2.0
46288,2026-06-07,Periferia,Estándar,7.15,0.97,40.4,6536.0,5.0
46289,2026-06-30,Industrial,Express,1.38,0.67,10.8,7005.0,5.0
46290,2026-06-22,Centro,Estándar,2.38,0.87,38.4,4306.0,2.0
46291,2026-06-02,Industrial,Estándar,5.86,2.18,34.6,6852.0,5.0
46292,2026-06-30,Periferia,Estándar,7.5,1.93,53.7,7447.0,3.0
46293,2026-06-04,Residencial,Express,6.65,1.5,43.7,11406.0,3.0
46294,2026-06-26,Comercial,Estándar,4.61,0.62,49.3,5463.0,2.0
46295,2026-06-23,Periferia,Estándar,2.75,3.44,27.4,5118.0,3.0
46296,2026-06-14,Residencial,Express,4.75,3.68,55.8,10316.0,2.0
46297,2026-06-13,Industrial,Estándar,3.33,2.87,24.0,5734.0,5.0
46298,2026-06-22,Comercial,Estándar,3.7,1.94,36.0,5295.0,4.0
46299,2026-06-25,Residencial,Express,7.61,3.27,58.5,11868.0,2.0
46300,2026-06-13,Residencial,Estándar,4.44,2.61,34.6,5861.0,5.0
46301,2026-06-13,Centro,Estándar,4.12,0.78,50.0,5824.0,3.0
46302,2026-06-05,Centro,Express,6.81,4.06,36.4,12767.0,3.0
46303,2026-06-28,Industrial,Estándar,2.49,5.37,22.0,5819.0,5.0
46304,2026-06-12,Centro,Estándar,2.46,1.86,35.6,3620.0,5.0
46305,2026-06-06,Periferia,Estándar,12.41,4.46,81.7,13071.0,2.0
46306,2026-06-26,Periferia,Estándar,3.68,3.91,24.6,5994.0,5.0
46307,2026-06-22,Periferia,Estándar,3.66,1.7,37.7,3864.0,4.0
46308,2026-06-14,Comercial,Express,7.3,2.44,55.6,11724.0,3.0
46309,2026-06-08,Periferia,Estándar,4.23,9.56,37.0,8263.0,5.0
46310,2026-06-24,Comercial,Estándar,4.36,0.87,48.7,5191.0,5.0
46311,2026-06-22,Comercial,Estándar,3.8,3.86,40.2,6950.0,3.0
46312,2026-06-08,Industrial,Estándar,7.0,5.09,29.0,9897.0,5.0
46313,2026-06-07,Industrial,Estándar,2.16,3.05,21.6,5590.0,5.0
46314,2026-06-17,Centro,Express,3.05,5.1,33.0,9064.0,4.0
46315,2026-06-21,Comercial,Estándar,5.64,1.2,55.7,5543.0,2.0
46316,2026-06-11,Comercial,Estándar,1.62,1.84,36.9,4078.0,5.0
46317,2026-06-26,Periferia,Estándar,13.7,3.71,91.7,13048.0,1.0
46318,2026-06-10,Centro,Estándar,4.6,0.74,41.9,5793.0,4.0
46319,2026-06-13,Comercial,Estándar,7.49,3.82,52.5,8734.0,3.0
46320,2026-06-10,Comercial,Estándar,19.94,1.6,92.8,16532.0,1.0
46321,2026-06-21,Industrial,Estándar,6.89,4.58,39.0,9059.0,4.0
46322,2026-06-26,Industrial,Express,7.06,1.75,32.4,11480.0,4.0
46323,2026-06-14,Comercial,Estándar,4.55,7.97,38.1,8205.0,4.0
46324,2026-06-09,Periferia,Estándar,18.95,3.16,126.9,16204.0,1.0
46325,2026-06-07,Periferia,Estándar,2.13,2.65,21.2,4830.0,5.0
46326,2026-06-07,Industrial,Estándar,5.14,4.74,138.9,6699.0,1.0
46327,2026-06-26,Periferia,Estándar,6.41,1.44,47.2,7356.0,3.0
46328,2026-06-18,Periferia,Express,2.46,3.53,23.9,9129.0,5.0
46329,2026-06-16,Residencial,Estándar,5.82,3.17,55.3,7494.0,3.0
46330,2026-06-08,Comercial,Estándar,3.74,1.58,39.6,5337.0,3.0
46331,2026-06-16,Centro,Express,5.36,1.31,41.9,9488.0,3.0
46332,2026-06-19,Periferia,Express,2.8,1.91,29.6,7844.0,4.0
46333,2026-06-15,Comercial,Express,2.98,2.14,20.5,8428.0,5.0
46334,2026-06-25,Centro,Estándar,5.79,1.66,40.1,7755.0,4.0
46335,2026-06-15,Periferia,Estándar,3.82,1.91,22.7,5084.0,4.0
46336,2026-06-06,Periferia,Estándar,3.63,2.05,35.4,5482.0,4.0
46337,2026-06-09,Periferia,Estándar,2.98,2.06,19.7,5615.0,5.0
46338,2026-06-15,Centro,Estándar,4.9,4.47,43.7,7174.0,4.0
46339,2026-06-25,Industrial,Estándar,7.14,2.36,39.5,8365.0,3.0
46340,2026-06-07,Periferia,Express,3.13,7.54,19.5,10966.0,4.0
46341,2026-06-26,Periferia,Estándar,9.73,1.08,75.5,8615.0,3.0
46342,2026-06-28,Centro,Express,9.83,2.17,46.8,12650.0,2.0
46343,2026-06-08,Comercial,Estándar,11.37,1.53,64.8,11179.0,2.0
46344,2026-06-18,Centro,Estándar,5.4,2.62,38.0,7122.0,4.0
46345,2026-06-21,Comercial,Estándar,5.84,2.49,55.2,7004.0,2.0
46346,2026-06-16,Centro,Estándar,9.04,1.35,55.0,9319.0,2.0
46347,2026-06-15,Periferia,Express,9.85,1.38,62.2,12881.0,2.0
46348,2026-06-03,Comercial,Express,2.22,2.25,45.5,8049.0,4.0
46349,2026-06-01,Periferia,Estándar,9.16,14.61,61.9,14184.0,2.0
46350,2026-06-13,Centro,Estándar,5.68,1.43,41.7,5373.0,4.0
46351,2026-06-22,Industrial,Express,4.64,2.3,23.1,10316.0,5.0
46352,2026-06-29,Centro,Estándar,3.3,1.55,41.8,4515.0,3.0
46353,2026-06-12,Centro,Estándar,5.57,1.19,48.0,6949.0,3.0
46354,2026-06-09,Centro,Estándar,2.67,2.18,42.5,4243.0,3.0
46355,2026-06-02,Industrial,Estándar,2.39,2.01,20.4,4965.0,5.0
46356,2026-06-09,Periferia,Express,4.23,5.11,44.4,11075.0,4.0
46357,2026-06-08,Periferia,Estándar,11.04,10.24,81.9,13715.0,1.0
